,parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
92,12446947,,,,0.0,0.0,4.0,7.0,,,,2875.0,,,2875.0,,,6037,,,,,,7.0,33874912,-118168701,3776.0,,,,,,1210,31,LBCCA,60375702.021,46298.0,3101,276476.0,96239.0,0.0,,,,2.0,,,1947.0,1.0,,140416.0,200590.0,2015,60174.0,3001.85,,,
93,12476147,,,,0.0,0.0,,,,,,,,,,,,6037,,,,,,,33874476,-118127752,6500.0,,,,,,100V,260,BFM1YY,60375544.042,44116.0,3101,,96208.0,0.0,,,,,,,,,,1019.0,235614.0,2015,234595.0,2880.22,,,
94,12508747,,,,3.0,0.0,,7.0,3.0,,,9893.0,9893.0,,,,,6037,,3.0,,,,,33801943,-118157478,19073.0,,,,,,300V,260,SHM1*,60375734.031,27103.0,3101,,96234.0,0.0,,,,1.0,,,2004.0,,,1194601.0,1716511.0,2015,521910.0,21738.76,,,
95,12537947,,,,0.0,0.0,,,,,,171.0,171.0,,,,,6037,,,,,,,33770827,-118156513,13002.0,,,,,,0109,261,LBRR2A,60375768.022,46298.0,3101,416304.0,96246.0,0.0,,,,1.0,,,1973.0,,,,6817.0,2015,6817.0,255.17,,,
96,12549947,,,,0.0,0.0,,,,,,,,,,,,6037,,,,,,,33779270,-118169007,601.0,,,,,,040V,248,LBR4*,60375764.031,46298.0,3101,416309.0,96245.0,0.0,,,,,,,,,,,989.0,2015,989.0,24.04,,,
97,12559547,,,,0.0,0.0,,,,,,203.0,203.0,,,,,6037,,,,,,,33773611,-118193771,17359.0,,,,,,0109,261,LBPD10,60375759.021,46298.0,3101,273486.0,96236.0,0.0,,,,1.0,,,1960.0,,,6977.0,13954.0,2015,6977.0,163.79,,,
98,12559747,13.0,,,0.0,0.0,3.0,4.0,,,,8360.0,,,8360.0,,,6037,,,,,,,33771212,-118191236,8600.0,,,,,,1214,47,LBPD30,60375762.005,46298.0,3101,273486.0,96236.0,0.0,,,,,,,2003.0,4.0,,717227.0,1075840.0,2015,358613.0,16751.44,,,
99,12560547,,,,0.0,0.0,4.0,,,,,20089.0,,,20089.0,,,6037,,,,,,,33770013,-118192643,88436.0,,,,,,1210,31,LBCB*,60375759.021,46298.0,3101,273486.0,96236.0,0.0,,,,,,,1992.0,1.0,,1166008.0,1269187.0,2015,103179.0,19099.49,,,
100,12592347,,,,0.0,0.0,,,,,,,,,,,,6037,,,,,,,33824365,-118303282,,,,,,,010C,266,LAR1,60372932.021,12447.0,3101,273930.0,96159.0,0.0,,,,,,,,,,,55570.0,2015,55570.0,699.37,,,
101,12606547,1.0,,,3.0,3.0,,4.0,3.0,,,2166.0,2166.0,,,,,6037,,3.0,,,,2.0,33837000,-118347000,22073.0,,,,,,010C,266,TOHC-CTR,60376507.012,54722.0,3101,,96161.0,0.0,,,,1.0,,,2005.0,,,363000.0,659000.0,2015,296000.0,7580.62,,,
102,12612547,,,,0.0,0.0,4.0,7.0,,,,3725.0,,,3725.0,,,6037,,,,,,,33795369,-118318560,11168.0,,,,,,1210,31,LOCG-R1*,60376700.032,53027.0,3101,,96217.0,0.0,,,,4.0,,,,,,457930.0,578434.0,2015,120504.0,8253.47,,,
103,12645947,,,,0.0,0.0,,,,,,,,,,,,6037,,,,,,,33750912,-118284822,4386.0,,,,,,0100,261,LAR1,60372962.101,12447.0,3101,54300.0,96221.0,0.0,,,,,,,,,,,59927.0,2015,59927.0,,,,
104,12649147,,,,0.0,0.0,,,,,,,,,,,,6037,,,,,,,33729436,-118292194,4648.0,,,,,,0100,261,LARD2,60372969.012,12447.0,3101,54300.0,96221.0,0.0,,,,,,,,,,,23448.0,2015,23448.0,,,,
105,12665947,,,,0.0,0.0,4.0,7.0,,,,1464.0,,,1464.0,,,6037,,,,,,,33835697,-118384037,3717.0,,,,,,1210,31,RBC-2,60376213.013,33612.0,3101,,96123.0,0.0,,,,1.0,,,1962.0,,,31966.0,326096.0,2015,294130.0,4468.67,,,
106,12682747,,,,0.0,0.0,4.0,7.0,,,,2000.0,,,2000.0,,,6037,,,,,,,33803768,-118349826,6102.0,,,,,,1210,31,TOHC-GEN,60376514.022,54722.0,3101,118825.0,96163.0,0.0,,,,,,,1953.0,1.0,,184374.0,491668.0,2015,307294.0,5985.29,,,
107,12685947,,,,0.0,0.0,3.0,7.0,,,,8444.0,,,8444.0,,,6037,,,,,,,33799682,-118388346,5774.0,,,,,,1200,47,PVC*,60376703.244,33311.0,3101,,96121.0,0.0,,,,,,,1952.0,1.0,,658587.0,1072446.0,2015,413859.0,14959.2,,,
108,12716947,,,,1.0,3.0,,7.0,1.0,,,1244.0,1244.0,,,,,6037,,1.0,,,,7.0,33953559,-118083855,6021.0,,,,,,0100,261,SSR1YY,60375027.004,13716.0,3101,,96201.0,0.0,,,,1.0,,,1950.0,,,106418.0,166927.0,2015,60509.0,2532.88,,,
109,12757147,1.0,,,2.0,3.0,,7.0,2.0,,,1300.0,1300.0,,,,,6037,,2.0,,,,2.0,33897134,-118102953,4917.0,,,,,,0100,261,NOR1YY,60375530.002,53636.0,3101,,96193.0,0.0,,,,1.0,,,1950.0,,,76253.0,229763.0,2015,153510.0,3110.99,,,
110,12757947,,,,2.0,3.0,,7.0,2.0,,,1222.0,1222.0,,,,,6037,,2.0,,,,7.0,33889894,-118100732,5500.0,1.0,,,,1.0,0101,261,NOR1*,60375530.004,53636.0,3101,,96193.0,0.0,,,,1.0,,,1951.0,,,116069.0,286129.0,2015,170060.0,3870.25,,,
111,12803347,,,,0.0,0.0,3.0,,,,,4880.0,,,4880.0,,,6037,,,,,,,33980510,-118049973,36740.0,,,,,,1200,47,WHC3PP*,60375021.003,14634.0,3101,,96169.0,0.0,,,,,,,1969.0,1.0,,112334.0,222657.0,2015,110323.0,3796.73,,,
112,12835947,,,,0.0,0.0,4.0,,,,,1012.0,,,1012.0,,,6037,,,,,,,34016009,-117947459,7897.0,,,,,,1210,31,LPC2*,60374077.022,39306.0,3101,,96488.0,0.0,,,,,,,1921.0,1.0,,11357.0,104435.0,2015,93078.0,1746.14,,,
113,12838747,13.0,,,0.0,0.0,4.0,7.0,,,,7316.0,,,7316.0,,,6037,,,,,,,34033862,-117948861,22612.0,,,,,,1200,47,LPC2YY,60374076.021,39306.0,3101,,96488.0,0.0,,,,9.0,,,1978.0,1.0,,757191.0,1611044.0,2015,853853.0,21277.62,,,
114,12881347,,,,0.0,0.0,,,,,,,,,,,,6037,,,,,,,34064241,-117751671,8220.0,,,,,,100V,260,POAP*,60374023.031,20008.0,3101,,96508.0,0.0,,,,,,,,,,10659.0,234519.0,2015,223860.0,2791.28,,,
115,12996547,,,,0.0,0.0,4.0,7.0,,,,2082.0,,,2082.0,,,6037,,,,,,,34089943,-118025720,8757.0,,,,,,1210,31,EMCO*,60374324.022,51861.0,3101,762685.0,96478.0,0.0,,,,2.0,,,1950.0,1.0,,180000.0,520000.0,2015,340000.0,7974.59,,,
116,13026147,,,,0.0,0.0,,,,,,,,,,,,6037,,,,,,,34143092,-117883804,,,,,,,010V,269,LCRA20000*,60374008.001,11626.0,3101,,96486.0,0.0,,,,,,,,,,,690000.0,2015,690000.0,14820.1,,,
117,13029947,,,,0.0,0.0,4.0,7.0,,,,43486.0,,,43486.0,,,6037,,,,,,,34128204,-117874545,63094.0,1.0,,,,1.0,1210,31,GDC_RT66SP,60374009.002,11626.0,3101,,96485.0,0.0,,,,48.0,,,1962.0,,,2062100.0,3133826.0,2015,1071726.0,41394.06,,,
118,13061547,,,,0.0,0.0,,,,,,,,,,,,6037,,,,,,,34041235,-117791327,157135.0,,,,,,0100,261,POPRD*,60374033.171,20008.0,3101,,96506.0,0.0,,,,,,,,,,,17648.0,2015,17648.0,,,,
119,13113147,,,,0.0,0.0,,,,,,2652.0,,,2652.0,,,6037,,,,,,,33984307,-118453193,,,,,,,,266,,60377029.014,53162.0,3101,,96128.0,0.0,,,,,,,,,,590669.0,1475668.0,2015,884999.0,18338.18,,,
120,13113347,,,,0.0,0.0,,,,,,935.0,,,935.0,,,6037,,,,,,,33985192,-118452314,,,,,,,,266,,60377029.014,53162.0,3101,,96128.0,0.0,,,,,,,,,,130761.0,326335.0,2015,195574.0,5866.35,,,
121,13113547,,,,0.0,0.0,,,,,,1422.0,,,1422.0,,,6037,,,,,,,33984350,-118452023,,,,,,,,266,,60377029.014,53162.0,3101,,96128.0,0.0,,,,,,,,,,72146.0,180370.0,2015,108224.0,2537.39,,,
122,13114147,,,,0.0,0.0,,,,,,1120.0,1120.0,,,,,6037,,,,,,,34680553,-118087153,,,,,,,070P,263,,60379005.073,5534.0,3101,,97318.0,0.0,,,,,,,1981.0,,,,,2015,,285.84,,,
123,13114347,,,,0.0,0.0,,,,,,1488.0,1488.0,,,,,6037,,,,,,,34680553,-118087153,,,,,,,070P,263,,60379005.073,5534.0,3101,,97318.0,0.0,,,,,,,1978.0,,,,,2015,,399.58,,,
124,13114547,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037,,,,,,,34189273,-118545075,,,,,,,070P,263,,60371325.021,12447.0,3101,40548.0,96364.0,0.0,,,,,,,2000.0,,,,,2015,,643.57,,,
125,13114747,,,,0.0,0.0,,,,,,740.0,740.0,,,,,6037,,,,,,,34209694,-118498313,,,,,,,070P,263,,60371321.021,12447.0,3101,41466.0,96415.0,0.0,,,,,,,1961.0,,,,,2015,,33.91,,,
126,13114947,,,,0.0,0.0,,,,,,912.0,912.0,,,,,6037,,,,,,,34044283,-117990464,,,,,,,070P,263,,60374083.011,113576.0,3101,,96490.0,0.0,,,,,,,1989.0,,,,,2015,,219.16,,,
127,13115147,,,,0.0,0.0,,,,,,480.0,480.0,,,,,6037,,,,,,,34308900,-118461613,,,,,,,070P,263,,60371065.201,12447.0,3101,34213.0,96368.0,0.0,,,,,,,1959.0,,,,,2015,,22.89,,,
128,13115347,,,,0.0,0.0,,,,,,1344.0,1344.0,,,,,6037,,,,,,,34276994,-118395527,,,,,,,070P,263,,60371041.082,12447.0,3101,268249.0,96368.0,0.0,,,,,,,1981.0,,,,,2015,,191.5,,,
129,13115547,,,,0.0,0.0,,,,,,1152.0,1152.0,,,,,6037,,,,,,,34267763,-118406278,,,,,,,070P,263,,60371047.041,12447.0,3101,40215.0,96361.0,0.0,,,,,,,1970.0,,,,,2015,,232.18,,,
130,13115747,,,,0.0,0.0,,,,,,2240.0,2240.0,,,,,6037,,,,,,,34327059,-118465727,,,,,,,070P,263,,60371064.061,12447.0,3101,34213.0,96368.0,0.0,,,,,,,2009.0,,,,,2015,,1317.47,,,
131,13115947,,,,0.0,0.0,,,,,,1716.0,1716.0,,,,,6037,,,,,,,34327059,-118465727,,,,,,,070P,263,,60371064.061,12447.0,3101,34213.0,96368.0,0.0,,,,,,,2010.0,,,,,2015,,1067.82,,,
132,13116147,,,,0.0,0.0,,,,,,1152.0,1152.0,,,,,6037,,,,,,,34314483,-118476070,,,,,,,070P,263,,60371065.102,12447.0,3101,34213.0,96368.0,0.0,,,,,,,1984.0,,,,,2015,,185.29,,,
133,13116347,,,,0.0,0.0,,,,,,1680.0,1680.0,,,,,6037,,,,,,,34271503,-118467494,,,,,,,070P,263,,60371091.001,12447.0,3101,116646.0,96371.0,0.0,,,,,,,1978.0,,,,,2015,,271.17,,,
134,13116547,,,,0.0,0.0,,,,,,1040.0,1040.0,,,,,6037,,,,,,,34245616,-118596393,,,,,,,070P,263,,60371132.371,12447.0,3101,37835.0,96346.0,0.0,,,,,,,1968.0,,,,,2015,,200.43,,,
135,13116747,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037,,,,,,,34248085,-118582132,,,,,,,070P,263,,60371133.032,12447.0,3101,37835.0,96346.0,0.0,,,,,,,1972.0,,,,,2015,,243.35,,,
136,13116947,,,,0.0,0.0,,,,,,1456.0,1456.0,,,,,6037,,,,,,,34228588,-118592886,,,,,,,070P,263,,60371132.341,12447.0,3101,30731.0,96339.0,0.0,,,,,,,2005.0,,,,,2015,,465.82,,,
137,13117147,,,,0.0,0.0,,,,,,1196.0,1196.0,,,,,6037,,,,,,,34233366,-118549198,,,,,,,070P,263,,60371153.012,12447.0,3101,33183.0,96354.0,0.0,,,,,,,2000.0,,,,,2015,,534.75,,,
138,13117347,,,,0.0,0.0,,,,,,1152.0,1152.0,,,,,6037,,,,,,,34413580,-118459677,,,,,,,070P,263,,60379200.351,54311.0,3101,37739.0,96374.0,0.0,,,,,,,1970.0,,,,,2015,,237.3,,,
139,13117547,,,,0.0,0.0,,,,,,1344.0,1344.0,,,,,6037,,,,,,,34422603,-118490620,,,,,,,070P,263,,60379200.231,54311.0,3101,37739.0,96374.0,0.0,,,,,,,1999.0,,,,,2015,,316.3,,,
140,13117747,,,,0.0,0.0,,,,,,1484.0,1484.0,,,,,6037,,,,,,,34422603,-118490620,,,,,,,070P,263,,60379200.231,54311.0,3101,37739.0,96374.0,0.0,,,,,,,2005.0,,,,,2015,,794.37,,,
141,13117947,,,,0.0,0.0,,,,,,500.0,500.0,,,,,6037,,,,,,,34371722,-118558041,,,,,,,070P,263,,60379203.132,54311.0,3101,26134.0,96352.0,0.0,,,,,,,1964.0,,,,,2015,,131.99,,,
142,13118147,,,,0.0,0.0,,,,,,1120.0,1120.0,,,,,6037,,,,,,,34410234,-118461971,,,,,,,070P,263,,60379200.311,54311.0,3101,26134.0,96374.0,0.0,,,,,,,1981.0,,,,,2015,,224.36,,,
143,13118347,,,,0.0,0.0,,,,,,2016.0,2016.0,,,,,6037,,,,,,,34410234,-118461971,,,,,,,070P,263,,60379200.311,54311.0,3101,26134.0,96374.0,0.0,,,,,,,2006.0,,,,,2015,,986.9,,,
144,13118547,,,,0.0,0.0,,,,,,1440.0,1440.0,,,,,6037,,,,,,,34422842,-118424483,,,,,,,070P,263,,60379200.411,54311.0,3101,37739.0,96401.0,0.0,,,,,,,1991.0,,,,,2015,,555.93,,,
145,13118747,,,,0.0,0.0,,,,,,932.0,932.0,,,,,6037,,,,,,,34418546,-118447357,,,,,,,070P,263,,60379200.382,54311.0,3101,37739.0,96401.0,0.0,,,,,,,1983.0,,,,,2015,,197.38,,,
146,13118947,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037,,,,,,,34571089,-118065097,,,,,,,070P,263,,60379106.052,40227.0,3101,,97328.0,0.0,,,,,,,1984.0,,,,,2015,,202.01,,,
147,13119147,,,,0.0,0.0,,,,,,840.0,840.0,,,,,6037,,,,,,,34575492,-118067368,,,,,,,070P,263,,60379106.021,40227.0,3101,,97328.0,0.0,,,,,,,1982.0,,,,,2015,,215.93,,,
148,13119347,,,,0.0,0.0,,,,,,800.0,800.0,,,,,6037,,,,,,,34561192,-118046994,,,,,,,070P,263,,60379107.112,40227.0,3101,,97330.0,0.0,,,,,,,1982.0,,,,,2015,,169.02,,,
149,13119547,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037,,,,,,,34556011,-118108992,,,,,,,070P,263,,60379107.071,40227.0,3101,,97328.0,0.0,,,,,,,2000.0,,,,,2015,,718.63,,,
150,13119747,,,,0.0,0.0,,,,,,1600.0,1600.0,,,,,6037,,,,,,,34647495,-118231883,,,,,,,070P,263,,60379011.011,5534.0,3101,,97319.0,0.0,,,,,,,1977.0,,,,,2015,,305.16,,,
151,13119947,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037,,,,,,,34760580,-118167523,,,,,,,070P,263,,60379009.0021,5534.0,3101,,97317.0,0.0,,,,,,,1978.0,,,,,2015,,464.95,,,
152,13120147,,,,0.0,0.0,,,,,,1152.0,1152.0,,,,,6037,,,,,,,34680513,-118091446,,,,,,,070P,263,,60379005.073,5534.0,3101,,97318.0,0.0,,,,,,,1995.0,,,,,2015,,438.19,,,
153,13120347,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037,,,,,,,34706358,-118101844,,,,,,,070P,263,,60379006.091,5534.0,3101,,97318.0,0.0,,,,,,,2005.0,,,,,2015,,657.32,,,
154,13120547,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037,,,,,,,34707984,-118083448,,,,,,,070P,263,,60379006.051,5534.0,3101,,97318.0,0.0,,,,,,,2005.0,,,,,2015,,584.93,,,
155,13120747,,,,0.0,0.0,,,,,,1728.0,1728.0,,,,,6037,,,,,,,34709046,-118087037,,,,,,,070P,263,,60379006.053,5534.0,3101,,97318.0,0.0,,,,,,,2003.0,,,,,2015,,586.53,,,
156,13120947,,,,0.0,0.0,,,,,,960.0,960.0,,,,,6037,,,,,,,34702455,-118085622,,,,,,,070P,263,,60379006.053,5534.0,3101,,97318.0,0.0,,,,,,,1994.0,,,,,2015,,573.52,,,
157,13121147,,,,0.0,0.0,,,,,,784.0,784.0,,,,,6037,,,,,,,34716989,-118109192,,,,,,,070P,263,,60379006.021,5534.0,3101,,97318.0,0.0,,,,,,,1985.0,,,,,2015,,102.4,,,
158,13121347,,,,0.0,0.0,,,,,,924.0,924.0,,,,,6037,,,,,,,34708502,-118105065,,,,,,,070P,263,,60379006.021,5534.0,3101,,97318.0,0.0,,,,,,,1986.0,,,,,2015,,313.42,,,
159,13121547,,,,0.0,0.0,,,,,,920.0,920.0,,,,,6037,,,,,,,34708502,-118105065,,,,,,,070P,263,,60379006.021,5534.0,3101,,97318.0,0.0,,,,,,,1969.0,,,,,2015,,95.03,,,
160,13121747,,,,0.0,0.0,,,,,,1176.0,1176.0,,,,,6037,,,,,,,34448823,-118419423,,,,,,,070P,263,,60379108.071,54311.0,3101,37739.0,96401.0,0.0,,,,,,,1992.0,,,,,2015,,247.79,,,
161,13121947,,,,0.0,0.0,,,,,,1056.0,1056.0,,,,,6037,,,,,,,34269111,-118463314,,,,,,,070P,263,,60371094.003,12447.0,3101,116646.0,96371.0,0.0,,,,,,,1983.0,,,,,2015,,375.52,,,
162,13122147,,,,0.0,0.0,,,,,,1440.0,1440.0,,,,,6037,,,,,,,34007975,-117841778,,,,,,,070P,263,,60374033.122,24384.0,3101,,96522.0,0.0,,,,,,,1981.0,,,,,2015,,404.66,,,
163,13122347,,,,0.0,0.0,,,,,,390.0,390.0,,,,,6037,,,,,,,33859167,-118367327,,,,,,,070P,263,,60376206.024,33612.0,3101,,96124.0,0.0,,,,,,,1965.0,,,,,2015,,19.07,,,
164,13122547,,,,0.0,0.0,,,,,,1440.0,1440.0,,,,,6037,,,,,,,34351436,-118538253,,,,,,,070P,263,,60379203.123,,3101,,96352.0,0.0,,,,,,,1989.0,,,,,2015,,323.41,,,
165,13122747,,,,0.0,0.0,,,,,,1680.0,1680.0,,,,,6037,,,,,,,34015545,-118085974,,,,,,,070P,263,,60375005.001,26483.0,3101,,96197.0,0.0,,,,,,,1981.0,,,,,2015,,436.96,,,
166,13122947,,,,0.0,0.0,,,,,,1344.0,1344.0,,,,,6037,,,,,,,34019770,-118789549,,,,,,,070P,263,,60378004.082,12520.0,3101,764167.0,96116.0,0.0,,,,,,,1983.0,,,,,2015,,464.48,,,
167,13123147,,,,0.0,0.0,,,,,,1344.0,1344.0,,,,,6037,,,,,,,34007780,-117905626,,,,,,,070P,263,,60374081.401,118217.0,3101,,96488.0,0.0,,,,,,,1969.0,,,,,2015,,226.33,,,
168,13123347,,,,0.0,0.0,,,,,,552.0,552.0,,,,,6037,,,,,,,34061774,-118075048,,,,,,,070P,263,,60374336.021,54212.0,3101,,96510.0,0.0,,,,,,,1974.0,,,,,2015,,110.85,,,
169,13123547,,,,0.0,0.0,,,,,,480.0,480.0,,,,,6037,,,,,,,33798094,-118323741,,,,,,,070P,263,,60376700.034,53027.0,3101,,96217.0,0.0,,,,,,,1978.0,,,,,2015,,107.29,,,
170,13123747,,,,0.0,0.0,,,,,,2496.0,2496.0,,,,,6037,,,,,,,34004233,-117850319,,,,,,,070P,263,,60374033.031,24384.0,3101,,96522.0,0.0,,,,,,,1980.0,,,,,2015,,543.4,,,
171,13123947,,,,0.0,0.0,,,,,,616.0,616.0,,,,,6037,,,,,,,33910911,-118298113,,,,,,,070P,263,,60376029.001,45398.0,3101,,96104.0,0.0,,,,,,,1986.0,,,,,2015,,117.89,,,
172,13124147,,,,0.0,0.0,,,,,,1040.0,1040.0,,,,,6037,,,,,,,33942163,-118171443,,,,,,,070P,263,,60375361.023,47762.0,3101,,96125.0,0.0,,,,,,,1980.0,,,,,2015,,168.16,,,
173,13124347,,,,0.0,0.0,,,,,,1296.0,1296.0,,,,,6037,,,,,,,33906121,-118174218,,,,,,,070P,263,,60375537.011,6395.0,3101,,96220.0,0.0,,,,,,,1994.0,,,,,2015,,309.95,,,
174,13124547,,,,0.0,0.0,,,,,,800.0,800.0,,,,,6037,,,,,,,33894127,-118177435,,,,,,,070P,263,,60375537.021,6395.0,3101,,96220.0,0.0,,,,,,,1987.0,,,,,2015,,277.24,,,
175,13124747,,,,0.0,0.0,,,,,,1008.0,1008.0,,,,,6037,,,,,,,33900531,-118147274,,,,,,,070P,263,,60375535.021,6395.0,3101,,96220.0,0.0,,,,,,,1991.0,,,,,2015,,275.32,,,
176,13124947,,,,0.0,0.0,,,,,,1120.0,1120.0,,,,,6037,,,,,,,34705741,-118072366,,,,,,,070P,263,,60379003.0011,5534.0,3101,,97318.0,0.0,,,,,,,1967.0,,,,,2015,,136.89,,,
177,13125147,,,,0.0,0.0,,,,,,800.0,800.0,,,,,6037,,,,,,,33767215,-118111307,,,,,,,070P,263,,60375776.022,46298.0,3101,343505.0,96237.0,0.0,,,,,,,1967.0,,,,,2015,,307.04,,,
178,13125347,,,,0.0,0.0,,,,,,800.0,800.0,,,,,6037,,,,,,,33877007,-118310421,,,,,,,070P,263,,60376033.023,45398.0,3101,,96104.0,0.0,,,,,,,1989.0,,,,,2015,,128.48,,,
179,13125547,,,,0.0,0.0,,,,,,1440.0,1440.0,,,,,6037,,,,,,,33867865,-118221492,,,,,,,070P,263,,60375433.051,24174.0,3101,,96090.0,0.0,,,,,,,1978.0,,,,,2015,,466.57,,,
180,13125747,,,,0.0,0.0,,,,,,1792.0,1792.0,,,,,6037,,,,,,,33867865,-118221492,,,,,,,070P,263,,60375433.051,24174.0,3101,,96090.0,0.0,,,,,,,1978.0,,,,,2015,,280.88,,,
181,13125947,,,,0.0,0.0,,,,,,1344.0,1344.0,,,,,6037,,,,,,,33856461,-118083541,,,,,,,070P,263,,60375549.005,30267.0,3101,,96204.0,0.0,,,,,,,1987.0,,,,,2015,,331.57,,,
182,13126147,,,,0.0,0.0,,,,,,1056.0,1056.0,,,,,6037,,,,,,,33829801,-118063545,,,,,,,070P,263,,60375552.121,21778.0,3101,,96216.0,0.0,,,,,,,1990.0,,,,,2015,,267.44,,,
183,13126347,,,,0.0,0.0,,,,,,1120.0,1120.0,,,,,6037,,,,,,,33884149,-118168176,,,,,,,070P,263,,60375538.022,6395.0,3101,,96220.0,0.0,,,,,,,2002.0,,,,,2015,,234.91,,,
184,13126547,,,,0.0,0.0,,,,,,1211.0,1211.0,,,,,6037,,,,,,,33873158,-118187376,,,,,,,070P,263,,60375703.012,46298.0,3101,276476.0,96239.0,0.0,,,,,,,1963.0,,,,,2015,,155.99,,,
185,13126747,,,,0.0,0.0,,,,,,560.0,560.0,,,,,6037,,,,,,,33870913,-118188258,,,,,,,070P,263,,60375703.011,46298.0,3101,276476.0,96239.0,0.0,,,,,,,1981.0,,,,,2015,,89.9,,,
186,13126947,,,,0.0,0.0,,,,,,720.0,720.0,,,,,6037,,,,,,,33887682,-118190625,,,,,,,070P,263,,60375422.001,24174.0,3101,,96091.0,0.0,,,,,,,1971.0,,,,,2015,,119.6,,,
187,13127147,,,,0.0,0.0,,,,,,1344.0,1344.0,,,,,6037,,,,,,,33820454,-118217277,,,,,,,070P,263,,60375725.002,46298.0,3101,275989.0,96244.0,0.0,,,,,,,1981.0,,,,,2015,,272.08,,,
188,13127347,,,,0.0,0.0,,,,,,1440.0,1440.0,,,,,6037,,,,,,,33869548,-118262569,,,,,,,070P,263,,60375433.212,10723.0,3101,,96230.0,0.0,,,,,,,1975.0,,,,,2015,,193.31,,,
189,13127547,,,,0.0,0.0,,,,,,960.0,960.0,,,,,6037,,,,,,,33831074,-118244565,,,,,,,070P,263,,60375433.064,10723.0,3101,,96229.0,0.0,,,,,,,1997.0,,,,,2015,,219.21,,,
190,13127747,,,,0.0,0.0,,,,,,1248.0,1248.0,,,,,6037,,,,,,,33838340,-118265838,,,,,,,070P,263,,60375438.011,10723.0,3101,,96229.0,0.0,,,,,,,2011.0,,,,,2015,,832.27,,,
191,13127947,,,,0.0,0.0,,,,,,1040.0,1040.0,,,,,6037,,,,,,,33869206,-118268576,,,,,,,070P,263,,60375410.0211,10723.0,3101,,96230.0,0.0,,,,,,,1978.0,,,,,2015,,148.42,,,
192,13128147,,,,0.0,0.0,,,,,,480.0,480.0,,,,,6037,,,,,,,33832526,-118283500,,,,,,,070P,263,,60375435.012,10723.0,3101,,96229.0,0.0,,,,,,,1982.0,,,,,2015,,195.95,,,
193,13128347,,,,0.0,0.0,,,,,,456.0,456.0,,,,,6037,,,,,,,33828543,-118288255,,,,,,,070P,263,,60375435.032,118878.0,3101,,96160.0,0.0,,,,,,,1990.0,,,,,2015,,59.16,,,
194,13128547,,,,0.0,0.0,,,,,,960.0,960.0,,,,,6037,,,,,,,33809822,-118309254,,,,,,,070P,263,,60376510.013,54722.0,3101,275428.0,96159.0,0.0,,,,,,,1974.0,,,,,2015,,68.19,,,
195,13128747,,,,0.0,0.0,,,,,,1536.0,1536.0,,,,,6037,,,,,,,33800045,-118293567,,,,,,,070P,263,,60375436.031,118878.0,3101,,96210.0,0.0,,,,,,,1972.0,,,,,2015,,267.74,,,
196,13128947,,,,0.0,0.0,,,,,,960.0,960.0,,,,,6037,,,,,,,33781080,-118299618,,,,,,,070P,263,,60372933.062,12447.0,3101,38888.0,96210.0,0.0,,,,,,,1972.0,,,,,2015,,99.32,,,
197,13129147,,,,0.0,0.0,,,,,,728.0,728.0,,,,,6037,,,,,,,33784618,-118250820,,,,,,,070P,263,,60372946.203,12447.0,3101,48516.0,96228.0,0.0,,,,,,,1991.0,,,,,2015,,187.68,,,
198,13129347,,,,0.0,0.0,,,,,,860.0,860.0,,,,,6037,,,,,,,33787905,-118329670,,,,,,,070P,263,,60376514.011,54722.0,3101,416329.0,96163.0,0.0,,,,,,,1980.0,,,,,2015,,165.69,,,
199,13129547,,,,0.0,0.0,,,,,,1776.0,1776.0,,,,,6037,,,,,,,33724619,-118326045,,,,,,,070P,263,,60372974.002,12447.0,3101,54300.0,96222.0,0.0,,,,,,,1978.0,,,,,2015,,230.9,,,
200,13129747,,,,0.0,0.0,,,,,,1392.0,1392.0,,,,,6037,,,,,,,34052478,-117769754,,,,,,,070P,263,,60374025.012,20008.0,3101,,96506.0,0.0,,,,,,,1972.0,,,,,2015,,198.58,,,
